id_dep;nome;partido;UF;tema_10;tema_11;tema_12;tema_13;tema_14;tema_15;tema_16;tema_17;tema_18;tema_19;tema_1;tema_2;tema_3;tema_4;tema_5;tema_6;tema_7;tema_8;tema_9
178974;"AndresSanchez";pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;sim;não;não;não;não;não
178837;Angelim;pt;AC;não;não;sim;sim;sim;sim;sim;não;sim;não;não;abstção;sim;não;não;não;não;não;não
73433;"ArlindoChinaglia";pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não;não votou;sim;não votou;não;não;não;não;não
159237;"AssisCarvalho";pt;PI;não;não;sim;não votou;sim;sim;sim;não;não votou;não;sim;sim;sim;não;não votou;não votou;não;não;não
74378;"AssisdoCouto";pt;PR;não;não;sim;sim;sim;não votou;sim;não;sim;sim;sim;não;sim;abstção;não;não;não;não;não
73701;"BeneditadaSilva";pt;RJ;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não votou;não;não;não;não;não
141335;"BetoFaro";pt;PA;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
160538;"BohnGass";pt;RS;não;não;sim;sim;sim;sim;sim;não;sim;não;não;abstção;sim;não;não;não;não;não;não
178853;Caetano;pt;BA;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não votou;não;não;não;não;não
141398;"CarlosZarattini";pt;SP;não;não;sim;não votou;sim;sim;sim;não;não votou;não;sim;sim;sim;não;não;não;não;não;não
141439;"ChicoDAngelo";pt;RJ;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
141413;"DécioLima";pt;SC;não;não;sim;sim;não votou;sim;sim;não votou;sim;não;não;sim;não votou;não;não;não;não;não;não
132504;"EnioVerri";pt;PR;não;não;sim;sim;sim;sim;sim;não;sim;não;sim;sim;sim;não;não;não;não;não;não
160575;"ErikaKokay";pt;DF;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
146829;"FabianoHorta";pt;RJ;não votou;não;não votou;não votou;sim;sim;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não
73481;"FernandoMarroni";pt;RS;não;não;sim;sim;sim;sim;sim;não;sim;não;não votou;sim;sim;não;não;não;não;não;não
129037;"GabrielGuimarães";pt;MG;não;não;sim;não votou;sim;sim;sim;não;não votou;não;sim;não votou;sim;não;não;não;não;não;não votou
178872;"GivaldoVieira";pt;ES;não;não;sim;sim;sim;sim;sim;não;sim;não;sim;sim;sim;não;não;não;não;não;não
178873;"HelderSalomão";pt;ES;não;não;sim;sim;sim;sim;sim;não;sim;não;não;abstção;sim;não;não;não;não;não;não
73482;"HenriqueFontana";pt;RS;não;não;sim;sim;sim;sim;sim;não;sim;não;não votou;sim;sim;não;não;não;não;não;não
178970;"JoãoDaniel";pt;SE;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
178857;"JorgeSolla";pt;BA;não;não;sim;sim;sim;sim;sim;não;sim;sim;não;não votou;sim;não votou;não;não;não;não;não
141464;"JoséAirtonCirilo";pt;CE;não;não;sim;sim;sim;sim;sim;não;sim;não;sim;sim;não votou;não;não;não;não;não;não
141470;"JoséGuimarães";pt;CE;não;sim;sim;não votou;sim;sim;sim;não;sim;não;sim;não votou;sim;não;não;não;não;não;não
74275;"JoséMentor";pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não votou;não votou;sim;não;não;não;não;não;não
178825;"LeodeBrito";pt;AC;não;não;não;sim;sim;sim;sim;não;sim;não;não;não votou;sim;não;não;não;não;não;não
74156;"LeonardoMonteiro";pt;MG;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;não votou;não;não;não;não;não;não
74041;"LuizCouto";pt;PB;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;não;não;não;não;não;não;não
178866;"LuizianneLins";pt;CE;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;sim;não votou;não;não;não;não;não
74688;"LuizSérgio";pt;RJ;não;sim;sim;sim;não votou;sim;sim;não;não votou;não;não votou;sim;sim;não;não;não;não;não;não
133373;"MarcoMaia";pt;RS;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
160535;Marcon;pt;RS;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;não;não;não;não;não;não;não
171619;"MargaridaSalomão";pt;MG;não;não;sim;sim;sim;sim;sim;não;sim;não;abstenção;sim;sim;não;não;não;não;não;não
74398;"MariadoRosário";pt;RS;não;não;não;sim;sim;sim;sim;não;sim;não;não;sim;sim;não votou;não;não;não;não;não
188097;"MerlongSolano";pt;PI;não votou;abstenção;não votou;não votou;não votou;sim;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não
178859;"MoemaGramacho";pt;BA;não;não;sim;sim;sim;sim;sim;não;não votou;não;não;sim;sim;não;não;não;não;não;não
178986;"NiltoTatto";pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
178868;"OdoricoMonteiro";pt;CE;não;não;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;não votou;abstção;não;não;não;não;não
160556;"PadreJoão";pt;MG;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
171617;Paulão;pt;AL;não;não;sim;sim;sim;sim;sim;não;sim;não;abstenção;sim;sim;não;não;não;não;não;não
74400;"PauloPimenta";pt;RS;não;não;sim;sim;sim;sim;sim;não;sim;não;não;não votou;sim;não;não;não;não;não;não
141488;"PauloTeixeira";pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não;não votou;não votou;não;não;não;não;não;não
160604;"PedroUczai";pt;SC;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;abstção;sim;não;não;não;não;não;não
141445;"PepeVargas";pt;RS;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
160641;"ProfessoraMarcivania";pt;AP;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
74161;"ReginaldoLopes";pt;MG;não;não votou;sim;sim;sim;sim;sim;não;não;não;não;não votou;sim;não votou;não;não;não;não;não votou
74371;"RubensOtoni";pt;GO;não;não;sim;sim;sim;sim;sim;não;sim;não;sim;sim;sim;sim;não;não;não;não;não votou
160630;"SáguasMoraes";pt;MT;não;não votou;sim;sim;sim;não votou;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
160613;"SibáMachado";pt;AC;não;não;sim;sim;sim;sim;sim;não;sim;não;sim;não votou;não votou;não;não;não;não;não;não
178934;"ToninhoWandscheer";pt;PR;não;não votou;sim;sim;sim;sim;sim;não;não votou;sim;sim;não;sim;sim;não;não votou;não;não;não
160610;"ValmirAssunção";pt;BA;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
113247;"ValmirPrascidelli";pt;SP;não;não;sim;sim;sim;sim;sim;não;não votou;não;sim;sim;não votou;não;não;não;não;não;não
74376;"VanderLoubet";pt;MS;não;não votou;sim;não votou;sim;sim;sim;não;não votou;sim;não;não votou;sim;sim;não;não votou;não;não;não
160622;"VicenteCandido";pt;SP;não;não;sim;sim;sim;sim;sim;não;não votou;não;sim;não votou;não votou;não votou;não;não;7 não;não;não
74283;Vicentinho;pt;SP;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;sim;não;não;não;não;não;não
189593;"WadihDamous";pt;RJ;não;não votou;sim;sim;não votou;não votou;sim;não;sim;não;não;sim;não;não;não;não;não;não;não votou
160569;"WaldenorPereira";pt;BA;não;não;sim;sim;sim;sim;sim;não;sim;não;não;sim;não votou;não votou;não;não;não;não;não
160518;"WelitonPrado";pt;MG;abstenção;não;abstenção;abstenção;não;não;abstenção;abstenção;abstenção;abstenção;não;sim;sim;sim;sim;sim;abstção;abstenção;não
160592;"ZecaDirceu";pt;PR;não;não;não;sim;sim;sim;sim;não;sim;não;não;não votou;sim;não;não;não;não;não;não
178902;"ZecadoPt";pt;MS;não;não;sim;não votou;sim;sim;sim;não;não votou;sim;não;sim;sim;não;não votou;não votou;não;não;não
178889;"ZéCarlos";pt;MA;não;não;sim;sim;não votou;não votou;sim;não;sim;não;não votou;sim;não;não;não;não;não;não;não
73931;"ZéGeraldo";pt;PA;não;não;sim;sim;sim;sim;sim;não;sim;não;não;não votou;sim;não;não;não;não;não;não
178914;"AdalbertoCavalcanti";ptb;PE;sim;não votou;sim;sim;não votou;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou
178968;"AdelsonBarreto";ptb;SE;sim;não;sim;sim;não;não;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim
73458;"AlexCanziani";ptb;PR;não;sim;não;sim;sim;sim;não;não votou;sim;não;sim;não votou;sim;não votou;não;não;sim;sim;sim
160553;"AntonioBrito";ptb;BA;sim;sim;sim;abstenção;não;abstenção;não;não;sim;sim;abstenção;não votou;sim;sim;não;não;sim;sim;sim
73434;"ArnaldoFariadeSá";ptb;SP;sim;sim;sim;sim;não;não;não;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;não
74291;"ArnonBezerra";ptb;CE;sim;sim;não;não votou;sim;sim;não votou;não votou;sim;não votou;sim;não votou;não votou;sim;sim;não;sim;sim;sim
74535;"BenitoGama";ptb;BA;sim;não votou;sim;não;não;não;sim;não;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim
93472;"CristianeBrasil";ptb;RJ;sim;sim;sim;sim;não;não;não votou;não votou;não votou;não votou;não votou;não votou;não votou;sim;sim;sim;sim;sim;não votou
74172;Deley;ptb;RJ;sim;não;sim;sim;não;não;não votou;não votou;sim;não votou;sim;abstção;sim;sim;não;não votou;sim;sim;não
160640;"ErosBiondini";ptb;MG;sim;sim;sim;sim;não;não;sim;não;sim;sim;sim;não votou;sim;sim;não;sim;sim;sim;não
160572;"JorgeCôrteReal";ptb;PE;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim
74351;"JosuéBengtson";ptb;PA;sim;sim;sim;não;não;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim
73666;"JovairArantes";ptb;GO;sim;sim;não;abstenção;sim;sim;sim;não;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim
178851;"JoziAraújo";ptb;AP;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;sim;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
178851;"JoziRocha";ptb;AP;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;não votou;não votou;não votou;não;sim;sim;sim;sim;sim
141485;"LuizCarlosBusato";ptb;RS;sim;não votou;sim;sim;sim;sim;não votou;não votou;não votou;não votou;sim;não votou;sim;sim;não;não;sim;sim;sim
73553;"NelsonMarquezelli";ptb;SP;sim;sim;sim;não;sim;sim;não;não;sim;sim;sim;não;sim;não votou;sim;sim;sim;sim;sim
74359;"NiltonCapixaba";ptb;RO;não votou;não votou;não votou;sim;sim;não;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não votou;sim
74319;"PaesLandim";ptb;PI;sim;não;sim;não votou;sim;sim;não;não;sim;não;sim;não votou;sim;sim;sim;sim;sim;sim;sim
74449;"PedroFernandes";ptb;MA;não;sim;sim;não;sim;sim;não;sim;sim;não;não votou;não;não;sim;não;não;sim;sim;não
178920;"RicardoTeobaldo";ptb;PE;sim;sim;sim;não votou;sim;sim;sim;não;não votou;sim;sim;não votou;não votou;sim;sim;sim;sim;sim;sim
163321;"RonaldoNogueira";ptb;RS;não;não;sim;não;não;não;não;não;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;não
141542;"SérgioMoraes";ptb;RS;sim;sim;sim;não;não;não;sim;não;sim;sim;sim;não votou;não;sim;sim;sim;sim;sim;não votou
160631;"WalneyRocha";ptb;RJ;sim;sim;sim;não;não;não;sim;não;sim;sim;sim;não;não;sim;sim;sim;sim;sim;sim
160636;"WilsonFilho";ptb;PB;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;não votou;sim;sim;sim;não votou;sim
178923;"ZecaCavalcanti";ptb;PE;sim;sim;sim;não votou;sim;sim;sim;não;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não
178999;Brunny;ptc;MG;não;não;não votou;sim;sim;sim;não;não;sim;não;não;sim;não votou;não;sim;sim;não votou;não;não
178863;"UlduricoJunior";ptc;BA;não;não;sim;não votou;sim;não;não;não;não votou;sim;sim;sim;sim;sim;não;não;sim;não;não
160510;"LuisTibé";ptdob;MG;não;sim;sim;sim;sim;sim;não;não;sim;não;não votou;sim;sim;sim;sim;sim;sim;não;sim
186775;"PastorFranklin";ptdob;MG;não;sim;sim;não;sim;não;sim;não;não votou;não;sim;sim;sim;sim;sim;sim;sim;não;sim
69871;Bacelar;ptn;BA;não;sim;sim;não;sim;sim;não;não;sim;não;sim;sim;sim;sim;não;não;sim;não;não
178928;"ChristianedeSouzaYared";ptn;PR;não;sim;sim;sim;não;não;não;não;sim;não;não;sim;sim;sim;não;não;não;não;não
178893;"DelegadoEdsonMoreira";ptn;MG;não;sim;sim;não;sim;sim;não;não;sim;não;não;sim;não;sim;sim;sim;sim;sim;sim
178989;"RenataAbreu";ptn;SP;sim;sim;sim;sim;sim;sim;sim;não;não votou;não;sim;sim;sim;sim;sim;sim;não;não;sim
178830;"Dr.SinvalMalheiros";pv;SP;não;não;sim;sim;não;não;não votou;não votou;sim;não votou;sim;sim;não votou;sim;não;sim;sim;não;não votou
178871;"EvairdeMelo";pv;ES;não;sim;sim;sim;sim;não;sim;sim;sim;sim;não;sim;não;sim;não;sim;não;sim;sim
178828;"EvandroGussi";pv;SP;sim;não;sim;não votou;não;não;sim;não;sim;não;sim;sim;não votou;não;não;não;sim;sim;sim
141427;"FábioRamalho";pv;MG;sim;não;sim;não votou;não votou;sim;sim;não;sim;sim;sim;sim;sim;não;não;não;sim;sim;sim
178832;Leandre;pv;PR;não;não;sim;sim;não;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;sim
80920;Penna;pv;SP;não;não votou;sim;sim;não votou;não votou;sim;sim;sim;não;não votou;não votou;sim;não;sim;não;sim;não;não votou
74210;"SarneyFilho";pv;MA;não;não;não votou;sim;sim;sim;sim;sim;não votou;sim;não votou;não votou;sim;não;não;não;sim;não;não votou
178888;"VictorMendes";pv;MA;sim;não;sim;sim;sim;sim;sim;não;sim;não;sim;não;sim;sim;não votou;não votou;sim;não;sim
141563;"WilliamWoo";pv;SP;não votou;não;não votou;não votou;sim;não;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;sim
160511;"AlessandroMolon";rede;RJ;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
178927;"AlielMachado";rede;PR;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
178883;"ElizianeGama";rede;MA;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
178965;"JoãoDerly";rede;RS;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
74862;"MiroTeixeira";rede;RJ;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou
160600;"ArthurOliveiraMaia";solidaried;BA;sim;não votou;sim;abstenção;não;não;não votou;não votou;sim;não votou;sim;não votou;sim;sim;sim;sim;sim;sim;sim
73655;"AugustoCarvalho";solidaried;DF;sim;não;sim;sim;não;não;sim;sim;sim;sim;sim;sim;não;não;não;não;sim;não;sim
160665;"AugustoCoutinho";solidaried;PE;não;sim;não;não;não;não;não votou;não votou;sim;não votou;sim;não votou;sim;sim;sim;sim;sim;sim;sim
160512;Aureo;solidaried;RJ;não;não votou;sim;sim;não;não;não votou;não votou;sim;não votou;sim;sim;sim;sim;não;não;sim;sim;sim
74040;"BenjaminMaranhão";solidaried;PB;não;sim;sim;abstenção;não;não;não votou;não votou;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim
74163;"CarlosManato";solidaried;ES;sim;sim;sim;não;não;não;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim
181316;"ElizeuDionizio";solidaried;MS;não;sim;sim;sim;sim;sim;sim;não;sim;sim;não votou;sim;não;sim;sim;sim;sim;não;sim
178953;"ExpeditoNetto";solidaried;RO;não;sim;sim;não votou;não;não votou;sim;não;não votou;sim;não;sim;sim;sim;não;sim;sim;sim;sim
178941;"EzequielTeixeira";solidaried;RJ;abstenção;sim;sim;abstenção;não;não votou;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim
160646;"FernandoFrancischini";solidaried;PR;sim;não votou;sim;sim;não votou;não votou;sim;não;sim;sim;não votou;não votou;sim;sim;sim;sim;sim;sim;não votou
160669;"GeneciasNoronha";solidaried;CE;sim;não votou;sim;não votou;não;não;sim;não;não votou;sim;sim;sim;sim;não votou;sim;não votou;sim;sim;sim
178842;JHC;solidaried;AL;não;sim;sim;sim;não;não;não;sim;sim;sim;não votou;sim;sim;sim;não;sim;não;não;não votou
151965;"JoséMaiaFilho";solidaried;PI;sim;não votou;sim;sim;não votou;não votou;sim;não votou;sim;sim;não votou;não votou;não votou;não votou;não;não;7 sim;sim;não votou
151208;"LaercioOliveira";solidaried;SE;sim;sim;sim;sim;não;não;não votou;não votou;sim;não votou;sim;sim;sim;sim;sim;não votou;não votou;sim;sim
178879;"LucasVergilio";solidaried;GO;sim;sim;sim;sim;não;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim
151965;Mainha;solidaried;PI;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não;não votou;sim;sim;não votou;não votou;7 não votou;não votou;não votou
141518;"PauloPereiradaSilva";solidaried;SP;sim;sim;não votou;abstenção;não;não;sim;sim;sim;sim;sim;não votou;não;sim;sim;sim;não votou;sim;sim
73930;"WladimirCosta";solidaried;PA;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;sim;não votou;não votou;não votou;7 não votou;não votou;não votou
160632;"ZéSilva";solidaried;MG;sim;sim;sim;sim;não;não;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim
178938;"CaboDaciolo";s.part.;RJ;não votou;não;sim;não votou;não;não;não;sim;não votou;não;não;não votou;não;não votou;não;não;não;não votou;não