73579;Alberto Fraga;dem;DF;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_não;15_não;16_não;17_não;18_sim;19_sim
160545;Alexandre Leite;dem;SP;1_sim;2_não_votou;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_não;15_não;16_sim;17_sim;18_sim;19_sim
74651;Carlos Melles;dem;MG;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_não;13_sim;14_não_votou;15_sim;16_não;17_sim;18_sim;19_não
74537;Claudio Cajado;dem;BA;1_não_votou;2_não_votou;3_sim;4_não_votou;5_sim;6_sim;7_sim;8_sim;9_não_votou;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não_votou;17_sim;18_não_votou;19_não_votou
141422;Efraim Filho;dem;PB;1_sim;2_sim;3_não_votou;4_não_votou;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_não;13_sim;14_não;15_não;16_não;17_sim;18_sim;19_sim
160532;Eli Corrêa Filho;dem;SP;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_não_votou;9_sim;10_não_votou;11_sim;12_sim;13_sim;14_não;15_não;16_não;17_sim;18_sim;19_não_votou
178854;Elmar Nascimento;dem;BA;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_não_votou;15_sim;16_não;17_sim;18_sim;19_sim
141429;Felipe Maia;dem;RN;1_sim;2_sim;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_não;15_não;16_não;17_sim;18_sim;19_sim
178909;Hélio Leite;dem;PA;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_não;13_não;14_não;15_não;16_não;17_sim;18_não_votou;19_não
73535;Jorge Tadeu Mudalen;dem;SP;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_não;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_não;15_não;16_não;17_sim;18_sim;19_não
74553;José Carlos Aleluia;dem;BA;1_sim;2_sim;3_sim;4_não;5_sim;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_não;13_não_votou;14_sim;15_sim;16_não;17_sim;18_sim;19_não
160633;Mandetta;dem;MS;1_sim;2_sim;3_sim;4_sim;5_não;6_sim;7_sim;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_não;17_sim;18_sim;19_sim
160660;Marcelo Aguiar;dem;SP;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_não_votou;10_sim;11_sim;12_sim;13_abstenção;14_sim;15_sim;16_sim;17_sim;18_sim;19_não
74428;Mendonça Filho;dem;PE;1_sim;2_sim;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_não_votou;10_sim;11_sim;12_não;13_não_votou;14_não;15_não;16_não;17_sim;18_sim;19_não
178895;Misael Varella;dem;MG;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_não;9_sim;10_sim;11_sim;12_sim;13_não;14_não_votou;15_sim;16_sim;17_sim;18_sim;19_sim
74457;Moroni Torgan;dem;CE;1_sim;2_não;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_não;9_não;10_sim;11_sim;12_sim;13_sim;14_não;15_não;16_não;17_sim;18_sim;19_não
74399;Onyx Lorenzoni;dem;RS;1_não_votou;2_não_votou;3_não_votou;4_não_votou;5_sim;6_sim;7_não_votou;8_não_votou;9_sim;10_não_votou;11_sim;12_não_votou;13_não;14_não_votou;15_não;16_não;17_sim;18_sim;19_não
180545;Osmar Bertoldi;dem;PR;1_não_votou;2_não_votou;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_sim;10_não_votou;11_sim;12_não_votou;13_não_votou;14_não;15_não;16_não_votou;17_não_votou;18_não_votou;19_não_votou
74095;Pauderney Avelino;dem;AM;1_não_votou;2_não_votou;3_não_votou;4_não_votou;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_não;15_não;16_não;17_sim;18_sim;19_não
178860;Paulo Azi;dem;BA;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_não_votou;15_sim;16_sim;17_sim;18_sim;19_não
160639;Professora Dorinha Seabra Rezende;dem;TO;1_sim;2_não_votou;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_não;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_sim;18_sim;19_sim
74693;Rodrigo Maia;dem;RJ;1_sim;2_sim;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_abstenção;14_sim;15_sim;16_não;17_sim;18_sim;19_não
74057;Alice Portugal;pcdob;BA;1_não;2_não;3_sim;4_não_votou;5_não;6_não_votou;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_não_votou;15_sim;16_não;17_não;18_sim;19_não
178927;Aliel Machado;pcdob;PR;1_não_votou;2_sim;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_não;16_não;17_não_votou;18_sim;19_não
74474;Carlos Eduardo Cadoca;pcdob;PE;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_sim;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_sim;18_não_votou;19_não
141440;Chico Lopes;pcdob;CE;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
74060;Daniel Almeida;pcdob;BA;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
101309;Davidson Magalhães;pcdob;BA;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
74848;Jandira Feghali;pcdob;RJ;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
178965;João Derly;pcdob;RS;1_não_votou;2_não;3_sim;4_não_votou;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_não;16_não;17_não;18_sim;19_não_votou
141503;Jô Moraes;pcdob;MG;1_não;2_não_votou;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_não_votou;14_sim;15_sim;16_não;17_não;18_não_votou;19_não
160628;Luciana Santos;pcdob;PE;1_não;2_não_votou;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
178987;Orlando Silva;pcdob;SP;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
178887;Rubens Pereira Júnior;pcdob;MA;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_não_votou;14_sim;15_sim;16_não;17_não;18_não_votou;19_não
137853;Wadson Ribeiro;pcdob;MG;1_não;2_não;3_sim;4_não;5_não;6_não;7_não;8_não;9_não;10_sim;11_não;12_sim;13_sim;14_sim;15_sim;16_não;17_não;18_sim;19_não
178957;Abel Mesquita Jr.;pdt;RR;1_não;2_não;3_não_votou;4_sim;5_não;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
178835;Afonso Motta;pdt;RS;1_sim;2_não;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
133439;André Figueiredo;pdt;CE;1_não_votou;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_não_votou;12_sim;13_sim;14_não;15_não;16_não_votou;17_não_votou;18_sim;19_não_votou
141411;Dagoberto;pdt;MS;1_sim;2_não;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
74467;Damião Feliciano;pdt;PB;1_não;2_sim;3_sim;4_sim;5_não;6_não;7_não;8_não;9_não;10_não;11_não;12_sim;13_sim;14_não;15_não;16_não_votou;17_não_votou;18_sim;19_não_votou
185500;Deoclides Macedo;pdt;MA;1_não_votou;2_não_votou;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_sim;10_não_votou;11_não_votou;12_não_votou;13_não_votou;14_não_votou;15_não_votou;16_não_votou;17_não_votou;18_não_votou;19_não_votou
160666;Félix Mendonça Júnior;pdt;BA;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
160598;Flávia Morais;pdt;GO;1_não_votou;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_não_votou;17_não_votou;18_sim;19_não_votou
191923;Flavio Nogueira;pdt;PI;1_sim;2_não_votou;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_não_votou;12_não_votou;13_não_votou;14_não_votou;15_não_votou;16_não_votou;17_não_votou;18_não_votou;19_não_votou
160673;Giovani Cherini;pdt;RS;1_sim;2_não;3_sim;4_sim;5_não;6_não;7_não_votou;8_não;9_sim;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
178826;Major Olimpio;pdt;SP;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_não;8_não;9_sim;10_não;11_não;12_sim;13_abstenção;14_não_votou;15_não;16_sim;17_não;18_sim;19_sim
76287;Marcelo Matos;pdt;RJ;1_não;2_não;3_sim;4_sim;5_abstenção;6_sim;7_não;8_não;9_não;10_não;11_não;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
167722;Marcos Rogério;pdt;RO;1_não;2_não_votou;3_não_votou;4_sim;5_sim;6_sim;7_não;8_não;9_não;10_abstenção;11_sim;12_sim;13_abstenção;14_não;15_não;16_sim;17_sim;18_sim;19_não
74158;Mário Heringer;pdt;MG;1_sim;2_não_votou;3_sim;4_sim;5_não;6_não;7_não_votou;8_não_votou;9_sim;10_não_votou;11_sim;12_não_votou;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
73486;Pompeo de Mattos;pdt;RS;1_sim;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_não_votou;10_não;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_não
178995;Roberto Góes;pdt;AP;1_não;2_não;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_sim;10_não;11_não;12_não;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
178845;Ronaldo Lessa;pdt;AL;1_não;2_não;3_sim;4_abstenção;5_não;6_não;7_não_votou;8_não_votou;9_não_votou;10_não;11_não;12_não_votou;13_sim;14_não;15_não;16_sim;17_sim;18_sim;19_sim
191684;Rosângela Curado;pdt;MA;1_sim;2_não;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_não_votou;12_não_votou;13_não_votou;14_não_votou;15_não_votou;16_não_votou;17_não_votou;18_não_votou;19_não_votou
178874;Sergio Vidigal;pdt;ES;1_sim;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_não;12_sim;13_sim;14_não;15_não;16_abstenção;17_abstenção;18_sim;19_abstenção
177282;Subtenente Gonzaga;pdt;MG;1_não;2_não;3_sim;4_sim;5_não;6_sim;7_não;8_não;9_não;10_não;11_não_votou;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
167493;Weverton Rocha;pdt;MA;1_não_votou;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_não;12_sim;13_sim;14_não;15_não;16_sim;17_não;18_sim;19_sim
74439;Wolney Queiroz;pdt;PE;1_não;2_não_votou;3_sim;4_sim;5_não;6_não;7_não;8_não;9_não;10_não;11_não;12_sim;13_não_votou;14_não;15_não;16_não;17_não;18_sim;19_sim
178882;André Fufuca;pen;MA;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
178885;Junior Marreca;pen;MA;1_sim;2_não_votou;3_sim;4_não;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_não_votou;12_não_votou;13_não_votou;14_não;15_não_votou;16_sim;17_sim;18_não_votou;19_sim
178864;Adail Carneiro;phs;CE;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_não;18_sim;19_não
178958;Carlos Andrade;phs;RR;1_não_votou;2_sim;3_sim;4_não_votou;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_não_votou;13_não;14_sim;15_não;16_sim;17_não;18_não_votou;19_não
178929;Diego Garcia;phs;PR;1_não_votou;2_sim;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_não;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_não;18_sim;19_não
178918;Kaio Maniçoba;phs;PE;1_sim;2_sim;3_sim;4_sim;5_não;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_não_votou;15_não;16_sim;17_não;18_sim;19_não
146788;Marcelo Aro;phs;MG;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_não_votou;12_sim;13_não;14_sim;15_não;16_sim;17_não;18_sim;19_não
160582;Alberto Filho;pmdb;MA;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_não_votou;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
160559;Alceu Moreira;pmdb;RS;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_sim;15_não;16_sim;17_não;18_sim;19_sim
74212;Aníbal Gomes;pmdb;CE;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_não_votou;10_sim;11_não_votou;12_sim;13_não;14_sim;15_sim;16_não_votou;17_não_votou;18_sim;19_não_votou
178975;Baleia Rossi;pmdb;SP;1_sim;2_sim;3_sim;4_não_votou;5_sim;6_sim;7_sim;8_não;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_não;17_sim;18_sim;19_sim
105112;Cabuçu Borges;pmdb;AP;1_sim;2_não_votou;3_sim;4_sim;5_não_votou;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_sim;18_não_votou;19_sim
141401;Carlos Bezerra;pmdb;MT;1_sim;2_sim;3_sim;4_não_votou;5_não;6_não;7_sim;8_sim;9_não_votou;10_não;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
178993;Carlos Henrique Gaguim;pmdb;TO;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_não
178900;Carlos Marun;pmdb;MS;1_não_votou;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
73568;Celso Jacob;pmdb;RJ;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_não_votou;17_não_votou;18_sim;19_não_votou
141405;Celso Maldaner;pmdb;SC;1_sim;2_não_votou;3_sim;4_sim;5_não;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
72912;Celso Pansera;pmdb;RJ;1_não_votou;2_não_votou;3_sim;4_não_votou;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_não_votou;12_não;13_sim;14_sim;15_sim;16_não;17_sim;18_não_votou;19_sim
144523;Daniel Vilela;pmdb;GO;1_não;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_não;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
62881;Danilo Forte;pmdb;CE;1_não_votou;2_não_votou;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_não;18_sim;19_sim
73891;Darcísio Perondi;pmdb;RS;1_sim;2_não;3_sim;4_não;5_não;6_não;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_não
178994;Dulce Miranda;pmdb;TO;1_sim;2_sim;3_sim;4_sim;5_não;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
73447;Edinho Araújo;pmdb;SP;1_não;2_não_votou;3_não_votou;4_não_votou;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_não_votou;12_não_votou;13_não_votou;14_não_votou;15_não_votou;16_não_votou;17_não_votou;18_não_votou;19_não_votou
73793;Edinho Bez;pmdb;SC;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_abstenção;9_sim;10_sim;11_sim;12_sim;13_não;14_abstenção;15_sim;16_sim;17_sim;18_sim;19_não_votou
141417;Edio Lopes;pmdb;RR;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
74173;Eduardo Cunha;pmdb;RJ;1_art._17;2_art._17;3_art._17;4_art._17;5_art._17;6_art._17;7_art._17;8_art._17;9_art._17;10_art._17;11_art._17;12_art._17;13_art._17;14_art._17;15_art._17;16_art._17;17_art._17;18_art._17;19_art._17
74075;Elcione Barbalho;pmdb;PA;1_sim;2_sim;3_não_votou;4_não_votou;5_não;6_não;7_não;8_não;9_sim;10_sim;11_não_votou;12_sim;13_sim;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
171623;Fabio Reis;pmdb;SE;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
163831;Fernando Jordão;pmdb;RJ;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
141434;Flaviano Melo;pmdb;AC;1_não_votou;2_não_votou;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não;17_não;18_não_votou;19_não
74374;Geraldo Resende;pmdb;MS;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_sim;14_não_votou;15_sim;16_sim;17_não;18_sim;19_sim
73772;Hermes Parcianello;pmdb;PR;1_sim;2_sim;3_não;4_sim;5_sim;6_sim;7_sim;8_sim;9_não;10_sim;11_sim;12_sim;13_sim;14_não;15_não;16_sim;17_sim;18_sim;19_sim
178884;Hildo Rocha;pmdb;MA;1_sim;2_não;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_não_votou;15_sim;16_não;17_sim;18_não;19_sim
160674;Hugo Motta;pmdb;PB;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_não_votou;15_sim;16_sim;17_não;18_não_votou;19_sim
131943;Jarbas Vasconcelos;pmdb;PE;1_não;2_sim;3_não_votou;4_sim;5_não;6_não;7_sim;8_sim;9_sim;10_não;11_sim;12_sim;13_não;14_não;15_não;16_sim;17_sim;18_sim;19_não
178839;Jéssica Sales;pmdb;AC;1_sim;2_não_votou;3_não_votou;4_sim;5_sim;6_sim;7_não_votou;8_não_votou;9_não_votou;10_não_votou;11_sim;12_não_votou;13_não_votou;14_sim;15_sim;16_sim;17_não;18_não_votou;19_sim
160573;João Arruda;pmdb;PR;1_não;2_não_votou;3_sim;4_não;5_não;6_não;7_sim;8_não;9_não;10_sim;11_sim;12_sim;13_não;14_não_votou;15_não;16_sim;17_sim;18_sim;19_não
112437;João Marcelo Souza;pmdb;MA;1_sim;2_sim;3_sim;4_abstenção;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
131966;José Fogaça;pmdb;RS;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_não;8_não;9_sim;10_não;11_não;12_sim;13_não_votou;14_não;15_não;16_não;17_não;18_sim;19_não
74079;José Priante;pmdb;PA;1_não_votou;2_não_votou;3_sim;4_sim;5_não_votou;6_não_votou;7_não_votou;8_não_votou;9_não_votou;10_sim;11_não_votou;12_não_votou;13_sim;14_sim;15_sim;16_sim;17_não;18_não_votou;19_não
114941;Josi Nunes;pmdb;TO;1_sim;2_sim;3_sim;4_sim;5_não;6_não;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_não;16_sim;17_não;18_sim;19_sim
178894;Laudivio Carvalho;pmdb;MG;1_sim;2_sim;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
141562;Lelo Coimbra;pmdb;ES;1_não;2_não;3_sim;4_sim;5_não;6_não;7_sim;8_não;9_sim;10_não;11_não_votou;12_sim;13_sim;14_sim;15_não;16_sim;17_sim;18_sim;19_sim
74254;Leonardo Picciani;pmdb;RJ;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_não;17_sim;18_não_votou;19_sim
141482;Leonardo Quintão;pmdb;MG;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_não_votou;12_sim;13_sim;14_sim;15_sim;16_sim;17_não;18_sim;19_sim
141483;Lindomar Garçon;pmdb;RO;1_não_votou;2_não;3_sim;4_não_votou;5_abstenção;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_sim;18_não_votou;19_sim
178954;Lucio Mosquini;pmdb;RO;1_sim;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_não;10_sim;11_sim;12_sim;13_sim;14_sim;15_sim;16_sim;17_sim;18_sim;19_sim
94931;Lucio Vieira Lima;pmdb;BA;1_não_votou;2_sim;3_não_votou;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_não_votou;17_não_votou;18_não_votou;19_não_votou
141490;Manoel Junior;pmdb;PB;1_não_votou;2_não_votou;3_sim;4_sim;5_sim;6_sim;7_sim;8_sim;9_sim;10_sim;11_sim;12_sim;13_não_votou;14_sim;15_sim;16_sim;17_sim;18_sim;19_não_votou
